enrollment_id,user_id,course_id,enrollment_date,enrollment_source
6298,517,300,2025-07-18,referral
6299,1194,115,2025-06-22,ads
6300,1465,182,2026-02-06,referral
6301,1685,84,2025-08-22,ads
6302,226,38,2026-06-24,promo
6303,952,75,2026-02-21,ads
6304,63,250,2025-11-16,organic
6305,713,203,2026-06-17,promo
6306,1048,149,2025-11-26,organic
6307,1556,133,2025-01-20,ads
6308,1217,255,2026-07-27,referral
6309,632,45,2026-05-23,referral
6310,1999,154,2026-03-20,promo
6311,1425,196,2024-06-05,organic
6312,1910,119,2026-03-27,promo
6313,54,28,2026-02-25,ads
6314,14,80,2026-07-30,referral
6315,962,286,2026-07-04,organic
6316,902,299,2026-05-15,referral
6317,1756,272,2024-12-09,referral
6318,98,100,2025-06-12,ads
6319,1817,240,2026-07-06,promo
6320,3,6,2026-03-29,ads
6321,929,84,2026-07-22,organic
6322,1089,158,2026-05-03,promo
6323,1091,281,2026-05-01,promo
6324,1201,92,2026-03-14,referral
6325,1524,220,2025-02-22,referral
6326,1591,93,2026-04-08,ads
6327,338,90,2026-05-08,ads
6328,1790,35,2026-05-05,promo
6329,1341,160,2025-08-14,ads
6330,1122,232,2026-04-20,promo
6331,1579,190,2024-02-29,referral
6332,672,230,2026-04-28,organic
6333,1560,175,2026-07-26,ads
6334,1081,199,2025-08-28,ads
6335,768,167,2026-07-01,ads
6336,1433,128,2025-08-24,referral
6337,1384,79,2026-07-29,promo
6338,932,264,2025-12-26,organic
6339,687,122,2026-07-27,ads
6340,566,11,2024-12-23,ads
6341,554,110,2026-05-31,promo
6342,304,100,2026-06-22,promo
6343,673,49,2026-02-21,ads
6344,1297,187,2026-06-20,organic
6345,1882,149,2025-04-18,promo
6346,1988,218,2026-04-29,referral
6347,1807,160,2026-07-18,promo
6348,383,129,2025-07-11,ads
6349,793,136,2026-01-05,ads
6350,1466,203,2025-11-10,ads
6351,1102,162,2026-07-25,promo
6352,447,251,2026-02-14,referral
6353,275,239,2025-10-27,promo
6354,747,44,2026-04-14,promo
6355,235,220,2024-11-23,ads
6356,113,63,2025-09-08,ads
6357,756,297,2025-09-28,organic
6358,1512,96,2026-06-10,ads
6359,464,124,2025-05-20,organic
6360,1271,12,2026-07-19,referral
6361,127,157,2025-11-14,ads
6362,1332,59,2025-02-13,promo
6363,1608,263,2026-07-10,promo
6364,739,200,2026-03-08,organic
6365,747,160,2026-04-10,referral
6366,1432,64,2024-11-05,referral
6367,613,205,2025-01-30,promo
6368,694,97,2026-02-23,referral
6369,1864,209,2025-08-09,organic
6370,727,169,2026-07-24,referral
6371,156,268,2026-02-07,organic
6372,1730,215,2025-09-07,promo
6373,1916,102,2026-06-16,ads
6374,1778,70,2025-02-22,promo
6375,38,272,2026-07-09,ads
6376,718,241,2024-03-08,organic
6377,114,36,2026-02-18,referral
6378,1422,70,2026-06-21,ads
6379,1854,169,2025-12-25,ads
6380,277,213,2025-03-18,referral
6381,759,158,2026-05-24,organic
6382,302,117,2025-09-11,referral
6383,1921,122,2025-03-09,promo
6384,97,198,2026-03-15,referral
6385,1987,32,2026-01-13,ads
6386,611,244,2026-07-04,ads
6387,532,28,2026-07-23,organic
6388,6,227,2025-12-08,ads
6389,926,240,2025-11-05,ads
6390,52,280,2025-07-05,ads
6391,88,251,2026-05-19,referral
6392,1981,86,2025-10-06,referral
6393,124,96,2026-07-03,referral
6394,1835,190,2025-10-21,promo
6395,1503,235,2026-06-22,ads
6396,1147,154,2026-06-09,organic
6397,1143,125,2026-06-21,organic
6398,952,176,2024-12-21,promo
6399,794,127,2025-05-25,referral
6400,1695,65,2024-04-03,promo
6401,1309,218,2026-04-11,promo
6402,47,58,2026-07-11,ads
6403,1472,66,2026-02-21,promo
6404,474,115,2025-10-06,ads
6405,156,23,2026-07-25,promo
6406,368,276,2026-06-02,ads
6407,1673,95,2024-08-31,promo
6408,989,178,2026-05-18,promo
6409,223,136,2026-07-07,organic
6410,154,211,2025-04-15,promo
6411,1132,117,2026-07-20,promo
6412,1130,180,2026-07-21,promo
6413,1963,222,2026-05-20,ads
6414,289,287,2026-07-24,organic
6415,1939,70,2026-03-16,organic
6416,1370,9,2026-03-08,organic
6417,1121,114,2025-04-11,ads
6418,262,131,2026-05-09,referral
6419,1777,251,2026-07-12,ads
6420,1627,150,2025-07-18,ads
6421,1560,114,2024-08-23,organic
6422,240,197,2025-07-25,ads
6423,1204,105,2025-12-11,organic
6424,1539,97,2025-09-10,ads
6425,454,166,2026-01-20,promo
6426,456,291,2025-09-13,organic
6427,284,110,2025-08-29,referral
6428,1560,4,2026-01-27,promo
6429,658,22,2026-01-07,referral
6430,214,257,2026-06-25,organic
6431,1114,137,2025-04-25,referral
6432,1643,39,2026-06-05,referral
6433,492,213,2026-07-04,ads
6434,1466,273,2025-11-25,promo
6435,1114,294,2025-09-02,organic
6436,945,285,2026-05-06,referral
6437,302,176,2025-05-31,promo
6438,28,40,2026-02-15,organic
6439,1541,251,2026-05-05,ads
6440,321,148,2025-07-27,organic
6441,1121,182,2024-08-11,promo
6442,1368,196,2026-06-16,promo
6443,765,49,2026-01-02,promo
6444,1482,107,2025-01-18,organic
6445,713,152,2026-06-03,promo
6446,1347,266,2025-11-28,ads
6447,167,139,2025-12-22,organic
6448,1284,58,2024-12-14,referral
6449,14,283,2024-11-28,promo
6450,563,120,2026-05-03,ads
6451,1025,51,2026-04-24,referral
6452,1536,117,2026-06-05,ads
6453,561,163,2026-02-12,organic
6454,1665,9,2025-10-03,organic
6455,738,6,2026-04-12,ads
6456,449,229,2026-01-26,organic
6457,569,132,2026-07-17,organic
6458,354,35,2025-12-02,ads
6459,1366,78,2026-03-10,ads
6460,1014,75,2024-05-19,organic
6461,1062,86,2025-11-03,promo
6462,893,41,2024-04-30,organic
6463,516,257,2026-05-04,ads
6464,1990,228,2026-03-02,promo
6465,334,299,2026-05-10,ads
6466,1581,234,2026-02-25,organic
6467,1451,53,2026-07-23,referral
6468,1530,203,2024-05-03,organic
6469,277,295,2026-04-30,organic
6470,263,156,2026-01-16,referral
6471,1911,151,2026-06-13,promo
6472,1512,87,2026-01-26,promo
6473,621,143,2026-03-25,promo
6474,1042,62,2026-07-03,ads
6475,926,94,2025-06-20,ads
6476,794,195,2026-02-11,promo
6477,1871,220,2025-01-08,referral
6478,1001,52,2025-12-29,referral
6479,1777,18,2024-02-02,ads
6480,433,211,2026-04-22,promo
6481,1680,109,2026-01-25,organic
6482,896,250,2024-07-17,ads
6483,66,80,2026-07-08,promo
6484,878,122,2026-01-29,referral
6485,1946,79,2026-04-11,ads
6486,1640,266,2025-03-20,promo
6487,1144,174,2026-06-08,organic
6488,817,175,2025-06-11,promo
6489,203,264,2026-07-11,organic
6490,371,58,2025-02-01,ads
6491,959,8,2026-06-17,referral
6492,180,11,2025-10-03,referral
6493,1833,29,2025-03-31,organic
6494,1143,237,2026-06-09,promo
6495,1923,39,2024-11-11,referral
6496,1964,140,2026-07-22,referral
6497,1257,217,2025-12-21,organic
6498,189,178,2026-06-09,promo
6499,1076,289,2026-05-09,promo
6500,945,108,2026-07-08,promo
6501,766,1,2026-05-16,ads
6502,131,14,2025-09-22,promo
6503,1718,38,2026-06-01,ads
6504,1715,250,2026-03-25,promo
6505,1105,193,2025-08-24,organic
6506,748,285,2026-03-19,promo
6507,1361,155,2025-11-08,organic
6508,609,279,2026-05-14,ads
6509,771,113,2025-09-25,promo
6510,354,208,2026-02-25,referral
6511,41,176,2024-08-28,organic
6512,313,297,2026-02-22,referral
6513,1,127,2025-10-29,ads
6514,1624,236,2026-01-26,organic
6515,1435,282,2026-06-16,promo
6516,1141,298,2026-03-18,ads
6517,1119,242,2026-07-24,ads
6518,648,196,2026-01-28,ads
6519,1927,144,2026-07-25,ads
6520,668,127,2025-07-13,referral
6521,674,231,2026-03-23,promo
6522,481,71,2024-10-02,ads
6523,107,232,2026-01-01,promo
6524,1201,194,2024-02-19,referral
6525,998,126,2024-02-15,referral
6526,615,176,2026-07-23,promo
6527,1361,39,2025-12-18,ads
6528,759,287,2026-07-27,referral
6529,783,35,2024-03-09,referral
6530,709,135,2025-08-14,organic
6531,1585,211,2025-05-23,ads
6532,382,209,2026-02-06,organic
6533,437,41,2026-05-07,ads
6534,1706,231,2024-01-17,referral
6535,1675,28,2026-06-17,organic
6536,1978,205,2026-05-28,ads
6537,1103,97,2025-10-03,ads
6538,1531,191,2026-05-14,referral
6539,1871,235,2026-07-16,ads
6540,414,116,2025-03-27,organic
6541,1711,61,2025-11-21,promo
6542,1981,141,2025-10-29,organic
6543,383,150,2025-05-16,organic
6544,1217,9,2025-11-25,organic
6545,1453,122,2025-07-16,promo
6546,597,71,2025-10-01,organic
6547,996,173,2025-08-23,promo
6548,684,256,2026-07-28,promo
6549,250,132,2026-01-05,organic
6550,1122,229,2026-02-24,referral
6551,1655,286,2026-06-11,referral
6552,974,286,2025-02-11,promo
6553,1083,121,2026-06-05,organic
6554,281,240,2025-04-02,referral
6555,855,151,2026-05-28,referral
6556,1284,259,2025-11-25,organic
6557,1890,109,2026-06-19,promo
6558,245,245,2026-06-28,promo
6559,996,73,2025-09-19,promo
6560,689,248,2026-03-18,referral
6561,419,11,2026-03-05,promo
6562,1679,134,2026-01-07,promo
6563,1337,263,2024-07-17,promo
6564,1939,275,2026-03-18,promo
6565,1682,186,2026-06-04,organic
6566,1700,128,2026-05-06,promo
6567,1959,149,2024-07-19,promo
6568,675,147,2025-12-17,referral
6569,1218,186,2026-05-26,organic
6570,1260,269,2026-02-28,organic
6571,259,231,2024-10-04,promo
6572,867,152,2026-02-01,referral
6573,1618,235,2026-06-27,referral
6574,1639,65,2026-06-20,referral
6575,763,59,2026-03-25,organic
6576,740,227,2026-05-29,organic
6577,1571,203,2025-09-27,promo
6578,1276,115,2025-08-10,referral
6579,789,134,2025-10-20,referral
6580,1353,163,2026-03-25,referral
6581,1224,135,2026-01-17,organic
6582,391,282,2026-04-10,promo
6583,1013,23,2026-03-04,ads
6584,127,21,2025-06-27,referral
6585,228,296,2026-02-25,promo
6586,141,275,2026-01-29,promo
6587,1201,65,2024-04-01,promo
6588,349,300,2025-08-16,promo
6589,1090,271,2026-07-17,promo
6590,1088,233,2025-12-24,referral
6591,1214,70,2026-02-08,promo
6592,1544,49,2026-07-02,ads
6593,848,185,2025-07-18,promo
6594,521,46,2026-07-20,ads
6595,1645,125,2026-03-24,promo
6596,2,269,2026-02-22,organic
6597,1375,279,2026-03-31,organic
6598,1069,127,2026-06-18,referral
6599,190,280,2026-04-27,promo
6600,1674,112,2026-01-08,organic
6601,350,182,2025-05-09,promo
6602,1885,255,2025-07-31,referral
6603,348,229,2025-07-12,referral
6604,93,109,2026-05-13,organic
6605,1720,145,2026-06-23,promo
6606,32,178,2026-06-02,organic
6607,1783,155,2026-06-03,ads
6608,1938,274,2025-11-27,referral
6609,1339,167,2025-03-06,ads
6610,1530,229,2026-05-07,referral
6611,1884,135,2026-04-18,promo
6612,1514,199,2026-07-14,organic
6613,681,77,2026-05-26,organic
6614,105,171,2025-06-10,promo
6615,914,217,2026-06-01,promo
6616,85,270,2026-01-23,ads
6617,1394,296,2026-03-13,ads
6618,331,262,2026-03-27,promo
6619,1378,214,2026-01-22,organic
6620,975,276,2026-05-23,ads
6621,996,99,2024-12-28,ads
6622,685,277,2026-07-20,referral
6623,1366,180,2026-07-09,referral
6624,155,298,2026-06-02,referral
6625,1552,281,2026-06-16,promo
6626,518,239,2026-05-18,organic
6627,1420,87,2024-05-14,organic
6628,678,31,2025-06-11,ads
6629,1659,105,2026-06-10,promo
6630,1993,125,2026-06-09,referral
6631,248,8,2026-04-18,organic
6632,1722,194,2026-07-23,promo
6633,6,41,2025-09-12,ads
6634,1536,218,2025-11-19,referral
6635,520,54,2025-08-10,organic
6636,1682,252,2026-04-24,promo
6637,391,82,2026-04-07,promo
6638,174,45,2026-06-25,ads
6639,1462,260,2026-07-23,ads
6640,295,247,2026-07-08,organic
6641,1599,3,2026-03-19,promo
6642,240,239,2025-09-17,organic
6643,690,2,2025-03-30,ads
6644,1028,168,2024-11-11,referral
6645,739,240,2026-06-21,promo
6646,932,248,2024-11-27,ads
6647,1019,158,2026-02-27,promo
6648,1139,177,2026-01-07,ads
6649,271,220,2025-04-01,referral
6650,1275,221,2026-03-23,ads
6651,1125,88,2025-07-24,referral
6652,1437,208,2026-07-01,promo
6653,809,294,2026-03-21,ads
6654,502,138,2026-01-13,referral
6655,5,273,2025-09-08,ads
6656,666,98,2025-04-28,organic
6657,1545,212,2026-04-10,promo
6658,167,93,2026-02-12,organic
6659,1261,108,2026-06-08,ads
6660,1232,104,2026-02-17,organic
6661,113,15,2026-05-30,ads
6662,1841,85,2025-02-19,promo
6663,578,225,2024-04-15,organic
6664,22,263,2026-04-15,organic
6665,1157,68,2025-12-29,promo
6666,137,184,2026-05-20,referral
6667,1220,255,2025-01-25,referral
6668,423,64,2026-05-25,promo
6669,770,248,2026-01-25,referral
6670,449,37,2025-09-13,organic
6671,854,300,2026-01-08,promo
6672,882,157,2026-02-14,promo
6673,102,206,2025-06-06,organic
6674,162,143,2026-07-01,organic
6675,405,4,2026-04-07,referral
6676,1495,125,2026-03-22,promo
6677,163,83,2026-03-29,referral
6678,1714,186,2026-01-16,referral
6679,670,88,2026-05-27,organic
6680,1272,161,2025-09-09,referral
6681,410,208,2025-08-26,organic
6682,229,27,2025-08-09,referral
6683,1439,209,2026-01-23,promo
6684,629,86,2025-09-12,promo
6685,1881,171,2025-05-30,organic
6686,943,145,2026-05-09,organic
6687,95,156,2026-03-24,referral
6688,178,112,2024-09-12,promo
6689,1886,256,2026-01-16,organic
6690,1834,77,2026-01-04,ads
6691,1700,18,2026-03-20,ads
6692,121,180,2026-07-24,ads
6693,427,175,2026-07-21,promo
6694,1434,266,2025-03-20,referral
6695,1147,180,2025-11-29,ads
6696,1982,108,2026-03-02,promo
6697,687,210,2026-07-21,referral
6698,1499,204,2026-06-03,referral
6699,670,36,2024-09-04,promo
6700,78,17,2026-05-11,promo
6701,1073,275,2026-03-19,organic
6702,1156,30,2026-04-24,promo
6703,1004,160,2026-07-26,referral
6704,96,71,2026-03-10,referral
6705,1929,135,2025-05-21,organic
6706,520,56,2026-04-04,promo
6707,739,45,2025-09-03,organic
6708,1824,265,2026-04-07,referral
6709,1194,299,2026-07-03,ads
6710,542,154,2025-08-09,ads
6711,91,198,2025-10-20,organic
6712,1772,15,2025-11-24,ads
6713,1877,31,2026-06-24,ads
6714,42,78,2026-04-05,ads
6715,1149,16,2026-02-23,promo
6716,54,294,2026-06-15,promo
6717,1378,146,2026-05-13,promo
6718,1427,272,2026-01-04,promo
6719,1066,229,2025-10-08,ads
6720,177,224,2026-03-03,referral
6721,883,206,2026-03-09,organic
6722,1305,82,2026-07-27,referral
6723,300,279,2026-01-24,organic
6724,760,186,2026-05-19,promo
6725,551,89,2026-07-11,referral
6726,1107,23,2026-03-03,ads
6727,938,271,2025-12-10,referral
6728,608,202,2026-04-08,referral
6729,633,64,2026-01-19,organic
6730,1596,129,2026-02-24,referral
6731,264,199,2026-01-17,referral
6732,61,268,2024-11-23,promo
6733,324,206,2026-06-22,promo
6734,560,58,2024-05-05,referral
6735,1654,130,2025-11-17,ads
6736,709,64,2025-06-07,ads
6737,493,138,2024-01-18,promo
6738,1826,133,2026-07-19,promo
6739,421,237,2025-04-13,organic
6740,687,97,2026-07-02,referral
6741,1577,187,2026-05-30,ads
6742,480,192,2025-08-31,ads
6743,831,276,2026-03-16,promo
6744,1806,106,2025-12-23,promo
6745,884,28,2026-07-12,referral
6746,1826,235,2026-06-15,referral
6747,1204,80,2026-05-23,promo
6748,893,82,2026-04-11,referral
6749,1103,175,2025-10-14,referral
6750,1870,41,2026-03-17,organic
6751,860,282,2026-05-17,ads
6752,588,60,2025-06-27,promo
6753,432,235,2026-06-28,promo
6754,1502,13,2026-04-13,promo
6755,228,245,2026-07-20,referral
6756,1458,50,2026-01-12,organic
6757,1334,117,2025-10-09,organic
6758,706,167,2025-12-11,promo
6759,724,109,2025-03-23,referral
6760,1418,9,2025-10-16,ads
6761,107,89,2025-12-15,promo
6762,76,113,2026-02-28,referral
6763,927,255,2025-12-31,ads
6764,615,65,2024-10-07,promo
6765,668,52,2026-03-22,ads
6766,761,225,2026-06-18,promo
6767,1127,116,2026-07-23,referral
6768,820,218,2025-09-07,promo
6769,1125,276,2026-02-02,organic
6770,1276,131,2026-04-28,organic
6771,524,228,2025-09-20,promo
6772,1614,167,2025-08-30,promo
6773,1279,65,2025-12-04,promo
6774,1432,85,2024-03-20,referral
6775,1916,58,2026-06-07,organic
6776,669,25,2026-01-15,referral
6777,812,223,2026-01-26,promo
6778,584,30,2026-05-19,organic
6779,168,112,2026-04-11,organic
6780,757,280,2026-05-09,ads
6781,344,188,2026-01-07,ads
6782,1883,101,2026-05-31,promo
6783,531,211,2025-07-27,ads
6784,1234,81,2026-06-06,organic
6785,1472,279,2025-04-02,promo
6786,1587,37,2025-10-10,organic
6787,1787,74,2026-07-11,referral
6788,174,273,2026-07-16,referral
6789,592,285,2026-06-22,organic
6790,473,117,2025-12-22,referral
6791,1280,75,2026-05-04,ads
6792,1027,5,2024-10-13,promo
6793,287,268,2026-07-23,promo
6794,737,165,2026-06-17,organic
6795,1477,141,2025-08-16,ads
6796,1887,24,2026-04-05,referral
6797,952,287,2024-07-14,organic
6798,1717,116,2026-06-25,organic
6799,1791,95,2025-12-16,promo
6800,598,275,2026-04-24,organic
6801,82,299,2026-06-26,organic
6802,934,254,2026-07-14,organic
6803,1757,82,2025-09-10,promo
6804,830,246,2025-05-15,promo
6805,1783,210,2025-09-10,referral
6806,553,163,2026-01-04,promo
6807,1202,121,2025-09-11,promo
6808,62,53,2025-12-06,promo
6809,857,204,2026-04-25,promo
6810,1665,252,2025-08-31,referral
6811,961,7,2026-07-24,ads
6812,329,173,2025-03-20,organic
6813,1215,54,2026-06-09,organic
6814,1860,266,2026-07-22,promo
6815,1180,129,2026-04-06,ads
6816,1106,184,2026-07-14,organic
6817,1565,81,2025-07-11,organic
6818,1338,72,2026-02-19,ads
6819,1455,114,2026-07-18,organic
6820,1282,259,2026-01-21,promo
6821,1796,293,2025-12-06,ads
6822,1150,277,2026-06-21,ads
6823,225,56,2026-01-12,organic
6824,472,193,2024-10-14,referral
6825,728,134,2024-01-31,ads
6826,916,191,2025-12-09,referral
6827,908,284,2025-09-06,ads
6828,1791,208,2025-11-14,organic
6829,1127,128,2026-07-23,ads
6830,94,69,2024-09-24,organic
6831,367,70,2025-09-24,ads
6832,1116,163,2026-07-20,ads
6833,1800,142,2026-01-16,promo
6834,24,121,2024-09-27,ads
6835,665,241,2026-07-01,referral
6836,697,24,2025-12-23,promo
6837,667,216,2026-01-10,referral
6838,665,209,2025-05-27,organic
6839,1915,113,2025-08-08,organic
6840,129,68,2024-03-14,referral
6841,1681,4,2025-11-16,promo
6842,445,61,2026-07-03,ads
6843,132,166,2026-05-16,promo
6844,990,77,2025-10-28,promo
6845,1746,172,2026-06-17,referral
6846,494,93,2026-01-06,ads
6847,1851,226,2025-12-10,organic
6848,1406,222,2025-12-11,ads
6849,162,300,2026-07-26,ads
6850,1720,106,2026-06-29,promo
6851,971,266,2025-12-21,promo
6852,1565,152,2025-05-15,organic
6853,928,83,2026-02-16,promo
6854,1027,62,2025-07-08,ads
6855,1990,252,2026-04-07,organic
6856,507,239,2025-06-14,organic
6857,990,117,2026-05-24,referral
6858,442,52,2025-04-02,referral
6859,654,217,2026-06-09,organic
6860,650,260,2025-06-29,ads
6861,1511,264,2026-01-16,referral
6862,1839,3,2026-04-21,promo
6863,1229,40,2026-07-30,promo
6864,81,18,2025-07-30,organic
6865,722,271,2026-04-25,ads
6866,155,228,2025-09-19,referral
6867,4,261,2026-05-02,referral
6868,1129,277,2026-06-24,referral
6869,1501,6,2026-02-07,organic
6870,885,142,2026-05-19,promo
6871,640,99,2025-10-03,ads
6872,1497,272,2026-02-01,promo
6873,205,255,2026-07-07,ads
6874,1932,8,2026-03-20,ads
6875,895,135,2026-03-28,ads
6876,1285,56,2026-02-21,referral
6877,1991,5,2026-01-02,ads
6878,1042,141,2026-07-05,ads
6879,1448,53,2026-03-02,organic
6880,1843,85,2025-02-02,ads
6881,1025,150,2025-12-01,promo
6882,1331,17,2025-09-08,referral
6883,1116,37,2026-04-27,referral
6884,1728,101,2026-04-26,promo
6885,1027,121,2026-02-16,organic
6886,754,196,2025-03-29,referral
6887,278,248,2025-06-08,ads
6888,1040,161,2024-02-17,organic
6889,1859,180,2025-11-12,ads
6890,291,197,2024-11-12,referral
6891,987,140,2026-01-26,referral
6892,1759,7,2026-03-12,organic
6893,1958,136,2026-07-22,ads
6894,1369,25,2026-04-10,organic
6895,1398,68,2026-06-09,organic
6896,497,214,2026-02-05,ads
6897,1927,13,2026-06-24,promo
6898,218,34,2026-03-25,promo
6899,1189,176,2026-07-10,organic
6900,1542,45,2025-10-14,promo
6901,526,147,2026-03-21,referral
6902,1960,206,2026-02-10,promo
6903,888,7,2026-07-17,ads
6904,1365,23,2026-04-24,referral
6905,458,160,2026-07-19,referral
6906,762,179,2024-05-27,referral
6907,1947,117,2025-09-03,organic
6908,1937,14,2026-07-28,ads
6909,1996,119,2026-05-23,promo
6910,213,291,2025-06-24,promo
6911,1021,293,2026-04-02,referral
6912,1263,37,2026-07-15,referral
6913,811,185,2026-05-05,ads
6914,1253,152,2024-08-24,referral
6915,1947,78,2025-03-27,promo
6916,1518,242,2025-11-18,ads
6917,1804,196,2026-07-13,referral
6918,904,231,2026-04-19,ads
6919,1998,298,2026-04-10,organic
6920,1974,36,2025-10-28,promo
6921,1396,283,2025-09-20,referral
6922,1046,138,2024-10-05,referral
6923,1429,295,2026-03-16,referral
6924,1360,171,2026-05-30,promo
6925,1120,196,2025-10-26,ads
6926,231,115,2026-03-19,promo
6927,1619,203,2026-06-14,ads
6928,886,116,2026-07-08,organic
6929,1562,214,2025-11-26,referral
6930,280,291,2026-01-06,ads
6931,732,269,2025-11-16,promo
6932,1048,288,2026-05-28,promo
6933,1892,94,2026-06-22,referral
6934,307,199,2025-11-11,organic
6935,982,170,2026-06-20,organic
6936,138,226,2026-01-02,organic
6937,1037,247,2026-05-08,referral
6938,1815,127,2026-05-16,promo
6939,1105,143,2026-07-13,referral
6940,570,42,2026-03-11,referral
6941,515,220,2024-09-02,ads
6942,315,243,2026-03-28,referral
6943,337,16,2026-05-28,promo
6944,213,277,2026-07-07,organic
6945,1709,19,2026-02-12,ads
6946,532,177,2026-07-20,referral
6947,468,110,2025-09-20,promo
6948,79,86,2025-11-21,referral
6949,83,77,2026-03-11,organic
6950,388,17,2025-12-01,organic
6951,1642,109,2025-05-29,promo
6952,1024,48,2026-06-28,ads
6953,558,246,2026-07-23,organic
6954,1930,202,2026-02-17,referral
6955,1425,140,2025-09-08,ads
6956,1951,224,2026-01-29,organic
6957,1078,247,2026-01-30,referral
6958,86,199,2026-06-07,ads
6959,986,281,2025-09-01,ads
6960,907,236,2025-08-12,organic
6961,1619,123,2026-06-05,referral
6962,1839,78,2026-05-18,promo
6963,801,16,2026-05-12,ads
6964,595,299,2025-10-25,referral
6965,1087,281,2026-04-23,referral
6966,1590,96,2025-07-18,promo
6967,415,187,2025-12-21,ads
6968,232,201,2026-01-09,organic
6969,1210,268,2024-08-31,ads
6970,1151,112,2025-12-24,ads
6971,361,133,2026-01-17,organic
6972,1624,42,2026-06-28,ads
6973,348,157,2025-11-25,referral
6974,276,279,2026-03-17,ads
6975,1246,93,2025-11-26,referral
6976,697,215,2026-01-27,ads
6977,1254,282,2026-04-22,ads
6978,1667,163,2025-11-26,promo
6979,1107,134,2024-02-27,ads
6980,1528,66,2025-12-16,promo
6981,1263,183,2026-01-27,organic
6982,1230,48,2026-06-21,referral
6983,357,84,2025-11-10,referral
6984,1558,234,2025-11-08,organic
6985,1751,230,2026-05-11,referral
6986,760,288,2026-06-01,organic
6987,1602,271,2026-07-10,organic
6988,1875,61,2025-12-05,promo
6989,772,243,2024-09-24,ads
6990,994,242,2026-05-19,ads
6991,672,87,2026-03-19,promo
6992,87,164,2025-05-19,organic
6993,1720,201,2026-07-29,organic
6994,419,127,2026-07-09,referral
6995,448,295,2026-06-28,referral
6996,13,275,2025-04-30,organic
6997,1449,115,2025-07-21,ads
6998,1339,232,2025-11-24,ads
6999,386,17,2026-06-23,organic
7000,985,92,2025-07-08,referral
7001,790,246,2026-06-23,promo
7002,1613,128,2025-11-30,referral
7003,710,281,2026-03-08,ads
7004,141,73,2026-07-13,ads
7005,145,88,2025-11-28,organic
7006,1501,211,2026-03-17,referral
7007,692,147,2026-07-30,organic
7008,687,236,2026-07-13,promo
7009,920,224,2025-12-11,promo
7010,1293,269,2025-10-26,ads
7011,1083,113,2025-10-15,referral
7012,1293,35,2025-07-01,ads
7013,415,141,2026-03-19,promo
7014,173,37,2023-10-09,promo
7015,121,106,2024-09-27,organic
7016,964,46,2026-07-13,ads
7017,479,181,2026-05-30,ads
7018,209,28,2026-05-31,ads
7019,1410,47,2025-06-18,promo
7020,1885,162,2026-06-24,organic
7021,335,54,2026-06-05,ads
7022,1786,51,2026-07-11,ads
7023,167,230,2025-09-11,organic
7024,929,68,2026-05-27,promo
7025,373,185,2026-05-23,promo
7026,210,201,2025-06-13,promo
7027,1577,182,2025-11-08,ads
7028,255,88,2026-06-04,ads
7029,85,122,2025-11-21,ads
7030,294,240,2026-05-05,referral
7031,1237,182,2025-01-30,organic
7032,876,239,2026-07-08,organic
7033,250,106,2024-02-26,ads
7034,317,85,2024-08-15,ads
7035,16,164,2025-05-09,referral
7036,832,36,2025-06-08,promo
7037,451,88,2026-02-11,referral
7038,966,5,2026-07-02,organic
7039,1141,84,2025-10-29,promo
7040,1962,295,2025-08-12,ads
7041,1434,57,2025-03-06,promo
7042,406,298,2026-07-28,referral
7043,159,185,2026-03-31,promo
7044,543,231,2026-06-12,ads
7045,1437,288,2026-03-20,ads
7046,1463,168,2026-07-26,organic
7047,1449,293,2025-01-14,referral
7048,1912,263,2025-05-23,referral
7049,589,107,2024-11-23,organic
7050,126,285,2025-12-24,referral
7051,660,135,2025-08-08,promo
7052,1850,290,2026-03-21,promo
7053,73,238,2025-11-18,organic
7054,1956,169,2026-06-12,ads
7055,805,239,2026-05-15,organic
7056,1485,229,2026-06-18,referral
7057,793,138,2025-06-22,ads
7058,1142,273,2026-01-13,organic
7059,956,211,2025-09-28,ads
7060,1299,71,2025-10-17,ads
7061,646,210,2026-04-22,organic
7062,1145,146,2026-06-25,ads
7063,1266,111,2026-07-21,ads
7064,1132,279,2026-07-16,promo
7065,1730,55,2026-06-23,promo
7066,114,93,2025-10-27,organic
7067,1130,177,2025-11-04,organic
7068,310,287,2026-03-07,ads
7069,967,270,2025-11-03,promo
7070,698,285,2026-01-02,organic
7071,1026,299,2026-04-13,ads
7072,764,253,2026-07-15,promo
7073,1074,63,2026-04-28,promo
7074,471,194,2026-05-08,organic
7075,472,261,2025-04-18,promo
7076,727,201,2026-07-13,ads
7077,289,294,2026-07-03,organic
7078,1425,261,2025-01-01,promo
7079,706,61,2025-09-26,ads
7080,1150,117,2026-03-07,referral
7081,159,283,2026-03-26,promo
7082,846,264,2023-09-07,promo
7083,1399,268,2024-06-18,ads
7084,617,98,2024-03-17,organic
7085,149,127,2025-08-11,ads
7086,76,20,2026-01-22,organic
7087,681,138,2024-08-16,ads
7088,766,139,2026-04-10,referral
7089,1943,171,2025-11-30,referral
7090,1148,147,2026-07-18,promo
7091,558,228,2024-06-27,ads
7092,313,42,2026-02-22,referral
7093,1350,102,2025-06-14,promo
7094,192,280,2025-02-13,organic
7095,1653,286,2026-05-02,promo
7096,829,271,2026-04-11,promo
