enrollment_id,user_id,course_id,enrollment_date,enrollment_source,date_anomaly_flag,is_retake
5681,1699,4,2026-06-16,organic,none,False
5682,1287,254,2026-03-25,referral,none,False
5683,69,93,2025-10-05,organic,none,False
5684,1789,27,2024-09-10,promo,none,False
5685,1192,139,2026-05-25,ads,none,False
5686,713,241,2026-05-14,ads,none,False
5687,1073,200,2026-06-25,referral,none,False
5688,814,92,2026-03-12,ads,none,False
5689,1381,47,2026-07-10,referral,none,False
5690,1288,285,2025-08-03,ads,none,False
5691,609,67,2025-08-18,ads,none,False
5692,1753,114,2026-06-28,ads,none,False
5693,28,71,2025-11-23,promo,none,False
5694,695,278,2025-11-24,promo,none,False
5695,554,81,2026-06-19,ads,none,False
5696,1361,61,2026-02-26,ads,none,False
5697,968,212,2026-05-14,organic,none,False
5698,819,295,2026-01-31,organic,none,False
5699,733,169,2026-03-13,referral,none,False
5700,927,171,2024-12-02,referral,none,False
5701,1677,240,2026-04-25,ads,none,False
5702,1267,126,2026-07-01,referral,none,False
5703,1396,99,2026-06-06,organic,none,False
5704,1856,261,2025-09-03,promo,none,False
5705,562,94,2025-06-25,ads,none,False
5706,1333,177,2026-06-30,organic,none,False
5707,1508,5,2025-08-20,organic,none,False
5708,1170,8,2026-04-20,organic,none,False
5709,1646,4,2026-02-26,ads,none,False
5710,268,25,2026-07-02,referral,none,False
5711,1065,72,2026-07-11,promo,none,False
5712,1813,161,2026-04-05,organic,none,False
5713,1594,296,2026-03-11,ads,none,False
5714,1232,95,2025-06-21,referral,none,False
5715,836,195,2026-07-20,organic,none,False
5716,146,210,2025-07-01,organic,none,False
5717,193,290,2025-04-19,ads,none,False
5718,269,201,2025-07-29,promo,none,False
5719,703,67,2026-06-25,ads,none,False
5720,1288,51,2025-09-18,promo,none,False
5721,888,235,2026-07-05,promo,none,False
5722,1546,61,2026-04-30,referral,none,False
5723,1438,213,2026-01-08,promo,none,False
5724,1646,136,2025-12-03,referral,none,False
5725,1725,134,2025-03-04,referral,none,False
5726,620,191,2025-12-31,ads,none,False
5727,565,213,2026-05-24,referral,none,False
5728,211,283,2026-02-06,ads,none,False
5729,1943,31,2026-04-24,organic,none,False
5730,1276,279,2026-04-30,promo,none,False
5731,1135,201,2026-03-19,organic,none,False
5732,184,76,2026-06-04,promo,none,False
5733,1424,120,2026-04-13,ads,none,False
5734,1687,110,2025-03-20,referral,none,False
5735,1293,193,2025-08-20,referral,none,False
5736,1162,251,2026-05-29,ads,none,False
5737,1090,12,2025-07-15,promo,none,False
5738,228,288,2025-10-20,promo,none,False
5739,1129,300,2026-05-05,organic,none,False
5740,874,73,2025-09-27,promo,none,False
5741,982,145,2026-02-06,organic,none,False
5742,1193,218,2026-06-27,promo,none,False
5743,1391,30,2026-02-04,promo,none,False
5744,505,276,2026-06-15,ads,none,True
5745,435,137,2026-03-29,promo,none,False
5746,813,55,2026-06-30,organic,none,False
5747,757,191,2026-07-11,referral,none,False
5748,712,145,2026-02-19,referral,none,False
5749,1446,66,2026-03-07,organic,none,False
5750,1997,195,2026-01-01,promo,none,False
5751,1999,270,2025-07-30,promo,none,False
5752,1990,88,2026-04-02,organic,none,False
5753,454,252,2026-07-03,organic,none,False
5754,1242,70,2024-08-13,organic,none,False
5755,1444,68,2024-05-27,organic,none,False
5756,1867,229,2026-01-17,ads,none,False
5757,1102,121,2026-07-02,promo,none,False
5758,1403,205,2026-07-11,referral,none,False
5759,226,77,2025-06-23,ads,none,False
5760,1048,156,2026-02-24,ads,none,False
5761,151,269,2026-03-29,promo,none,False
5762,1227,213,2026-07-12,organic,enrollment_before_registration,False
5763,1430,224,2025-04-13,organic,none,False
5764,1174,186,2026-02-09,organic,none,False
5765,421,63,2026-06-25,organic,none,False
5766,864,10,2026-02-24,organic,none,False
5767,491,113,2024-02-03,referral,none,False
5768,1941,171,2026-07-21,organic,none,False
5769,1608,161,2026-06-16,organic,none,False
5770,1989,55,2026-04-25,organic,none,False
5771,437,1,2026-05-28,ads,none,False
5772,545,51,2026-07-27,promo,none,False
5773,199,101,2026-04-12,promo,none,False
5774,532,108,2026-05-20,promo,none,False
5775,1468,89,2026-01-19,ads,none,False
5776,1191,71,2025-05-28,promo,none,False
5777,1009,190,2026-05-19,ads,none,False
5778,1956,230,2026-07-16,ads,none,False
5779,622,41,2026-07-09,organic,none,False
5780,425,200,2026-03-13,ads,none,False
5781,967,125,2026-06-24,organic,enrollment_before_publish,False
5782,1724,197,2026-07-11,referral,none,False
5783,855,73,2026-01-14,referral,none,False
5784,1413,199,2024-12-22,organic,none,False
5785,90,242,2026-03-22,ads,none,False
5786,1108,267,2026-07-12,ads,none,False
5787,109,52,2025-07-21,referral,none,False
5788,770,90,2026-07-16,ads,none,False
5789,779,285,2026-04-13,promo,none,False
5790,1857,267,2026-07-13,organic,none,False
5791,1426,173,2026-06-10,organic,none,False
5792,1239,195,2026-01-01,organic,none,False
5793,865,85,2025-04-19,referral,none,False
5794,87,210,2026-01-20,promo,none,False
5795,980,133,2025-11-05,promo,none,False
5796,151,211,2024-08-16,ads,none,False
5797,1732,171,2026-02-18,organic,none,False
5798,1607,47,2026-07-14,organic,none,False
5799,237,148,2025-02-20,promo,none,False
5800,1446,255,2026-04-08,ads,none,False
5801,1821,150,2025-04-21,organic,none,False
5802,1571,1,2026-03-30,organic,none,False
5803,1145,160,2026-07-28,organic,none,False
5804,287,45,2026-02-16,referral,none,False
5805,1092,246,2026-06-15,organic,none,False
5806,589,77,2025-10-08,referral,none,False
5807,771,9,2026-01-12,referral,none,False
5808,3,22,2025-12-07,referral,none,False
5809,1888,136,2026-03-31,promo,none,False
5810,1441,240,2026-05-02,referral,none,False
5811,1896,27,2025-06-16,promo,none,False
5812,674,141,2026-05-26,organic,none,False
5813,1946,56,2025-12-08,promo,none,False
5814,1799,300,2025-01-25,referral,none,False
5815,302,168,2025-11-21,organic,none,False
5816,1276,208,2026-01-30,organic,none,False
5817,1707,22,2026-04-28,referral,none,False
5818,723,33,2026-04-27,promo,none,False
5819,163,134,2026-04-07,referral,none,False
5820,530,111,2026-01-13,promo,none,False
5821,9,105,2026-02-28,referral,none,False
5822,1508,298,2026-06-16,ads,none,False
5823,682,284,2025-06-11,ads,none,False
5824,678,147,2024-06-11,organic,none,False
5825,768,11,2025-12-07,ads,none,False
5826,175,185,2026-07-03,referral,none,False
5827,873,217,2025-02-15,ads,none,False
5828,1846,133,2026-03-12,referral,none,False
5829,1012,72,2025-11-17,referral,none,False
5830,674,49,2026-07-01,referral,none,False
5831,1853,30,2024-02-18,ads,none,False
5832,1691,268,2026-07-05,ads,enrollment_before_registration,False
5833,1313,292,2026-03-30,ads,enrollment_before_registration,False
5834,1082,75,2025-02-06,promo,none,False
5835,517,226,2025-05-06,organic,none,False
5836,850,102,2024-05-15,organic,none,False
5837,537,249,2026-03-06,organic,none,False
5838,1996,5,2026-07-08,promo,none,False
5839,1698,88,2026-05-16,referral,none,False
5840,358,217,2026-01-14,organic,none,False
5841,15,204,2026-05-30,promo,none,False
5842,690,138,2025-04-26,organic,none,False
5843,571,299,2026-02-14,promo,none,False
5844,1890,211,2026-07-26,promo,none,False
5845,1593,8,2026-07-21,promo,none,False
5846,1936,203,2025-06-24,ads,none,False
5847,426,204,2026-07-05,referral,none,False
5848,874,88,2025-11-28,organic,none,False
5849,510,264,2025-01-23,promo,none,False
5850,1476,163,2025-09-28,ads,none,False
5851,1291,73,2026-07-15,promo,none,False
5852,1424,18,2025-09-30,organic,none,False
5853,43,256,2025-01-23,referral,none,False
5854,1127,25,2026-06-09,organic,none,False
5855,877,232,2025-05-22,ads,none,False
5856,208,227,2026-07-15,referral,none,False
5857,1340,179,2025-09-16,referral,none,False
5858,1244,234,2026-05-02,promo,none,False
5859,550,117,2026-05-31,ads,none,False
5860,337,154,2026-04-23,promo,enrollment_before_registration,False
5861,1149,265,2025-01-09,referral,none,False
5862,861,222,2026-04-15,promo,none,False
5863,146,98,2024-09-21,ads,none,False
5864,1048,214,2025-11-10,referral,none,False
5865,1517,205,2025-10-12,promo,none,False
5866,213,258,2025-02-22,promo,none,False
5867,1044,227,2024-03-05,ads,none,False
5868,960,130,2026-06-29,organic,none,False
5869,1977,90,2026-07-17,organic,none,False
5870,1014,285,2025-07-15,referral,none,False
5871,623,268,2026-04-02,organic,none,False
5872,290,42,2026-04-21,promo,none,False
5873,32,188,2025-06-19,organic,none,False
5874,214,63,2025-06-30,promo,none,False
5875,480,204,2026-05-03,referral,none,False
5876,116,157,2026-06-14,organic,none,False
5877,264,299,2025-11-07,organic,none,False
5878,619,6,2026-05-26,ads,none,False
5879,949,88,2026-06-27,organic,none,False
5880,389,269,2026-07-30,promo,none,False
5881,536,278,2024-08-09,referral,none,False
5882,996,82,2026-04-17,referral,none,False
5883,118,69,2026-07-23,organic,none,False
5884,403,149,2026-04-03,referral,none,False
5885,413,227,2026-06-28,ads,none,False
5886,112,167,2026-06-09,organic,none,False
5887,1406,244,2025-09-10,organic,none,False
5888,1644,208,2026-07-15,organic,none,False
5889,488,156,2025-10-13,ads,none,False
5890,1997,69,2024-10-14,promo,none,False
5891,1341,32,2025-07-20,promo,none,False
5892,821,154,2026-01-06,organic,none,False
5893,1491,228,2024-08-12,referral,none,False
5894,226,71,2026-05-08,ads,none,False
5895,760,112,2026-04-23,ads,none,False
5896,292,293,2025-12-18,organic,none,False
5897,837,247,2025-07-14,organic,none,False
5898,475,34,2026-05-19,organic,none,False
5899,11,38,2026-06-01,promo,none,False
5900,1156,94,2025-07-27,promo,none,False
5901,1752,121,2026-05-29,ads,none,False
5902,457,203,2025-03-14,organic,none,False
5903,24,289,2024-10-15,organic,none,False
5904,1740,226,2025-07-31,organic,none,False
5905,1257,173,2026-06-11,promo,none,False
5906,1753,203,2026-05-10,promo,none,False
5907,1725,117,2025-10-12,promo,none,False
5908,516,262,2026-01-26,ads,none,False
5909,1997,288,2024-08-02,organic,none,False
5910,1603,296,2026-06-27,referral,none,False
5911,1318,21,2025-11-07,organic,none,False
5912,1291,190,2026-04-11,promo,none,False
5913,1193,163,2026-03-21,organic,none,False
5914,1784,289,2025-11-26,referral,none,False
5915,1431,93,2026-07-21,referral,none,False
5916,1476,160,2026-04-14,organic,none,False
5917,1675,197,2026-06-06,ads,none,False
5918,196,232,2025-09-23,ads,none,False
5919,949,169,2026-06-22,ads,none,False
5920,753,203,2025-02-19,referral,none,False
5921,1114,176,2024-08-21,promo,none,False
5922,157,122,2025-11-18,referral,none,False
5923,1771,118,2026-05-29,referral,none,False
5924,396,288,2026-06-21,ads,none,False
5925,533,263,2025-03-04,organic,none,False
5926,1827,203,2023-08-25,referral,none,False
5927,1532,212,2025-12-21,promo,none,False
5928,771,267,2026-06-25,promo,none,False
5929,746,114,2024-10-23,ads,none,False
5930,78,225,2026-06-05,ads,none,False
5931,1665,242,2024-12-02,promo,none,False
5932,1568,113,2026-06-17,referral,none,False
5933,600,197,2025-08-28,ads,none,False
5934,686,116,2025-12-20,organic,none,False
5935,941,116,2026-07-27,organic,none,False
5936,1714,49,2026-05-13,organic,none,False
5937,807,4,2025-06-27,referral,none,False
5938,1057,293,2026-03-11,promo,none,False
5939,1417,187,2026-01-01,organic,none,False
5940,1225,171,2024-11-03,referral,none,False
5941,1046,294,2025-05-17,ads,none,False
5942,1834,159,2026-02-19,promo,none,False
5943,1348,214,2026-06-18,referral,none,False
5944,530,234,2026-04-21,ads,none,False
5945,401,157,2024-02-10,promo,none,False
5946,109,167,2025-11-21,referral,none,False
5947,17,112,2026-03-14,promo,none,False
5948,1918,161,2026-03-16,referral,none,False
5949,522,282,2026-06-21,ads,none,False
5950,1390,246,2025-08-23,organic,none,False
5951,460,63,2026-04-02,ads,none,False
5952,1716,16,2026-05-18,ads,none,False
5953,1629,239,2025-08-23,promo,none,False
5954,1573,75,2026-02-19,promo,enrollment_before_registration,False
5955,1128,228,2024-08-02,referral,none,False
5956,1612,216,2026-07-10,organic,none,False
5957,178,252,2025-11-18,promo,none,False
5958,1987,150,2026-04-05,ads,none,False
5959,1281,105,2025-07-15,promo,none,False
5960,769,219,2026-02-19,ads,none,False
5961,1884,21,2026-05-18,ads,none,False
5962,625,117,2025-08-01,organic,none,False
5963,414,2,2025-03-09,ads,none,False
5964,1905,169,2026-06-12,ads,none,False
5965,459,123,2024-04-24,ads,none,False
5966,1499,180,2026-02-21,referral,none,False
5967,1694,204,2026-07-04,ads,none,False
5968,884,24,2026-07-16,promo,none,False
5969,1442,63,2025-10-06,promo,none,False
5970,926,292,2025-09-11,referral,none,False
5971,1996,108,2026-03-29,organic,none,False
5972,1008,273,2025-10-26,ads,none,False
5973,1274,71,2026-07-20,ads,none,False
5974,1542,95,2025-01-11,ads,none,False
5975,1564,33,2025-11-06,referral,none,False
5976,1822,152,2025-11-09,referral,none,False
5977,1542,109,2025-07-29,ads,none,False
5978,1802,87,2025-02-19,ads,none,False
5979,579,113,2026-07-25,organic,none,False
5980,842,263,2025-05-13,promo,none,False
5981,1822,111,2025-05-02,organic,none,False
5982,1316,16,2025-07-13,promo,none,False
5983,821,109,2025-02-28,referral,none,False
5984,1160,212,2026-05-02,organic,none,False
5985,1674,284,2026-05-06,organic,none,False
5986,1322,275,2025-05-13,ads,none,False
5987,898,124,2025-11-26,organic,none,False
5988,1498,23,2026-06-30,referral,none,False
5989,442,101,2026-02-21,ads,none,False
5990,327,89,2026-06-14,referral,none,False
5991,1061,137,2025-05-16,promo,none,False
5992,1627,62,2025-09-27,promo,none,False
5993,1001,294,2025-09-05,promo,none,False
5994,1440,259,2026-04-22,referral,none,False
5995,605,205,2026-02-28,referral,none,False
5996,1133,199,2026-07-19,promo,none,False
5997,407,148,2024-12-27,referral,none,False
5998,500,210,2026-06-14,organic,none,False
5999,1650,83,2026-03-04,referral,none,False
6000,1753,45,2026-03-08,ads,none,False
6001,1080,117,2026-06-03,ads,none,False
6002,1668,210,2026-03-22,promo,none,False
6003,1044,194,2024-03-17,organic,none,False
6004,180,61,2026-02-04,promo,none,False
6005,1370,188,2025-04-21,organic,none,False
6006,1526,139,2026-07-21,referral,none,False
6007,1532,116,2025-06-22,ads,none,False
6008,1046,248,2026-04-03,referral,none,False
6009,2000,30,2025-03-26,referral,none,False
6010,1995,103,2026-06-21,promo,none,False
6011,906,165,2025-02-24,referral,none,False
6012,1163,230,2025-10-02,referral,none,False
6013,93,169,2026-04-22,promo,none,False
6014,1825,208,2026-03-26,organic,none,False
6015,23,89,2026-05-06,ads,none,False
6016,1683,91,2026-05-25,referral,none,False
6017,1896,265,2025-06-14,referral,none,False
6018,341,8,2026-07-27,organic,none,False
6019,951,251,2026-04-22,organic,none,False
6020,386,239,2026-04-19,organic,none,False
6021,379,245,2026-07-15,ads,none,False
6022,1209,212,2026-02-08,promo,none,False
6023,189,243,2026-02-09,organic,none,False
6024,1425,176,2024-12-18,promo,none,False
6025,1648,153,2026-03-24,ads,none,False
6026,1125,215,2025-10-13,promo,none,False
6027,58,122,2025-05-17,organic,none,False
6028,839,148,2024-11-19,ads,none,False
6029,185,138,2025-01-15,promo,none,False
6030,1930,260,2025-09-18,referral,none,False
6031,286,293,2026-01-31,promo,none,False
6032,535,138,2025-08-23,referral,none,False
6033,850,180,2026-02-05,referral,none,False
6034,263,223,2026-02-01,promo,none,False
6035,1556,192,2025-03-23,organic,none,False
6036,839,50,2026-02-20,referral,none,False
6037,1242,27,2024-11-16,ads,none,False
6038,347,203,2025-05-27,organic,none,False
6039,547,13,2026-06-25,ads,none,False
6040,167,196,2025-12-25,ads,none,False
6041,1235,17,2026-01-03,referral,none,False
6042,277,93,2026-07-17,organic,none,False
6043,1183,256,2026-07-06,referral,enrollment_before_registration,False
6044,1709,260,2024-09-20,organic,none,False
6045,1425,77,2025-10-26,organic,none,False
6046,1070,4,2025-10-31,organic,none,False
6047,282,288,2024-11-26,promo,none,False
6048,113,129,2026-04-23,organic,none,False
6049,122,216,2026-03-02,promo,none,False
6050,1184,295,2025-11-14,referral,none,False
6051,645,235,2026-07-20,referral,none,False
6052,1401,17,2026-05-28,promo,none,False
6053,1747,281,2026-05-28,referral,none,False
6054,408,130,2026-03-11,organic,none,False
6055,1407,232,2025-09-02,promo,none,False
6056,1455,148,2026-07-11,promo,none,False
6057,1328,114,2026-03-12,organic,none,False
6058,688,118,2026-05-10,organic,none,False
6059,1455,118,2026-07-30,ads,none,False
6060,1822,71,2025-12-16,organic,none,False
6061,90,253,2026-05-19,referral,none,False
6062,1078,236,2026-01-15,ads,enrollment_before_registration,False
6063,110,270,2026-03-29,organic,none,False
6064,308,26,2025-09-10,promo,none,False
6065,1620,223,2025-09-23,ads,none,False
6066,1815,88,2026-03-30,promo,none,False
6067,440,218,2026-01-09,organic,none,False
6068,1488,15,2026-07-27,ads,none,False
6069,791,262,2026-06-14,organic,none,False
6070,878,20,2025-04-19,organic,none,False
6071,692,215,2026-07-15,promo,none,False
6072,1995,249,2026-03-26,promo,none,False
6073,1030,282,2026-06-04,organic,none,False
6074,1386,158,2025-10-24,promo,none,False
6075,1733,299,2026-03-27,organic,none,False
6076,1279,180,2026-02-08,ads,none,False
6077,30,249,2026-01-09,organic,none,False
6078,190,150,2026-04-23,organic,none,False
6079,1974,192,2025-01-25,organic,none,False
6080,1446,250,2026-05-14,referral,none,False
6081,1374,67,2025-04-21,organic,none,False
6082,1373,178,2026-07-30,organic,none,False
6083,25,30,2026-01-18,promo,none,False
6084,587,258,2026-03-19,referral,none,False
6085,1510,159,2026-02-25,ads,none,False
6086,1236,85,2026-03-17,organic,none,False
6087,1358,269,2025-10-15,promo,none,False
6088,513,173,2025-08-29,organic,none,False
6089,1108,36,2026-01-22,ads,none,False
6090,684,3,2026-06-12,organic,none,False
6091,1951,187,2026-04-21,ads,enrollment_before_registration,False
6092,407,213,2026-03-11,ads,none,False
6093,897,59,2026-06-23,organic,none,False
6094,1289,261,2026-04-04,organic,none,False
6095,1347,140,2026-01-17,ads,none,False
6096,301,134,2024-04-17,promo,none,False
6097,1411,75,2026-05-06,referral,enrollment_before_registration,False
6098,1200,136,2026-02-21,organic,none,False
6099,949,103,2024-10-21,referral,none,False
6100,1883,31,2026-06-27,organic,none,False
6101,1968,270,2026-03-26,referral,none,False
6102,901,270,2025-12-08,ads,none,False
6103,1490,190,2025-08-03,referral,none,False
6104,611,291,2026-07-03,referral,none,False
6105,779,189,2026-01-31,organic,none,False
6106,943,31,2026-05-28,organic,none,False
6107,1147,164,2026-01-18,organic,none,False
6108,1053,167,2024-11-16,promo,none,False
6109,1743,18,2025-11-24,ads,none,False
6110,696,201,2026-05-20,referral,none,False
6111,417,242,2025-10-20,promo,none,False
6112,1070,297,2025-10-12,referral,none,False
6113,936,116,2025-08-29,promo,none,False
6114,1842,124,2026-06-06,organic,none,False
6115,1646,201,2025-12-19,organic,none,False
6116,326,56,2025-08-22,ads,none,False
6117,159,44,2026-06-08,promo,none,False
6118,127,172,2026-07-01,ads,none,False
6119,1430,137,2025-08-31,organic,none,False
6120,220,74,2026-05-31,ads,none,False
6121,1623,61,2026-02-20,promo,none,False
6122,888,160,2026-03-09,ads,none,False
6123,1382,103,2026-07-03,organic,none,False
6124,241,116,2025-10-16,promo,none,False
6125,1984,83,2026-01-06,ads,none,False
6126,925,106,2025-12-22,ads,none,False
6127,1852,247,2025-06-25,organic,none,False
6128,1044,149,2025-02-20,ads,none,False
6129,1576,103,2026-01-31,organic,enrollment_before_registration,False
6130,1931,39,2026-06-29,organic,none,False
6131,1271,111,2026-06-09,ads,none,False
6132,143,90,2026-06-23,promo,none,False
6133,453,2,2026-03-16,promo,none,False
6134,1298,153,2025-09-17,promo,none,False
6135,189,239,2026-04-21,ads,none,False
6136,330,47,2026-01-07,referral,none,False
6137,909,130,2026-06-22,ads,none,False
6138,984,186,2026-05-10,ads,none,False
6139,1602,221,2026-02-27,organic,none,False
6140,1900,12,2025-07-02,promo,none,False
6141,1054,219,2025-03-07,ads,none,False
6142,1388,2,2026-02-01,referral,none,False
6143,1627,224,2024-07-10,promo,none,False
6144,331,214,2026-03-07,organic,none,False
6145,447,147,2025-02-25,ads,none,False
6146,1513,160,2025-12-11,ads,none,False
6147,1236,291,2026-05-08,organic,none,False
6148,835,37,2026-03-14,organic,none,False
6149,1092,34,2026-07-08,promo,none,False
6150,1618,259,2026-07-30,referral,none,False
6151,76,300,2025-10-20,organic,none,False
6152,1271,129,2026-06-06,referral,none,False
6153,1299,43,2026-02-20,referral,none,False
6154,1437,286,2026-07-03,ads,none,False
6155,59,209,2025-11-10,organic,none,False
6156,78,88,2026-06-02,organic,none,False
6157,1276,54,2026-02-23,promo,none,False
6158,1854,244,2026-03-29,referral,none,False
6159,129,249,2026-05-17,referral,none,False
6160,1320,95,2026-03-29,promo,none,False
6161,1267,104,2025-08-05,promo,none,False
6162,1375,234,2025-10-20,promo,none,False
6163,1434,102,2025-09-29,ads,none,False
6164,1614,30,2025-09-23,promo,none,False
6165,828,262,2026-03-23,promo,none,False
6166,115,87,2025-12-14,organic,none,False
6167,1786,186,2026-07-16,ads,none,False
6168,381,8,2026-04-12,organic,none,False
6169,548,57,2025-10-26,ads,none,False
6170,935,39,2026-04-21,ads,enrollment_before_registration,False
6171,1667,124,2026-02-07,referral,none,False
6172,327,185,2025-12-29,ads,none,False
6173,980,42,2026-05-28,referral,none,False
6174,1924,20,2025-05-07,ads,none,False
6175,312,246,2026-01-19,ads,none,False
6176,1071,243,2025-03-17,organic,none,False
6177,1076,181,2025-12-20,ads,none,False
6178,1702,65,2025-12-17,ads,none,False
6179,1853,229,2025-08-25,referral,none,False
6180,1136,224,2025-09-12,organic,none,False
6181,217,132,2026-07-27,ads,none,False
6182,962,265,2025-05-06,organic,none,False
6183,1239,207,2025-02-20,promo,none,False
6184,1189,228,2026-04-07,referral,none,False
6185,999,68,2025-06-08,promo,none,False
6186,1343,8,2026-07-17,organic,none,False
6187,771,64,2025-10-19,referral,none,False
6188,1433,287,2025-06-19,organic,none,False
6189,1686,27,2025-01-06,organic,none,False
6190,377,105,2026-01-11,ads,none,False
6191,1358,88,2025-11-14,referral,none,False
6192,398,260,2024-11-19,promo,none,False
6193,1729,262,2026-03-26,ads,enrollment_before_registration,False
6194,1660,142,2026-07-26,organic,none,False
6195,444,124,2024-12-23,organic,none,False
6196,836,72,2026-04-02,ads,none,False
6197,151,68,2025-03-11,organic,none,False
6198,1464,84,2026-07-07,promo,none,False
6199,231,157,2026-04-23,promo,none,False
6200,445,297,2026-02-10,referral,none,False
6201,407,108,2024-11-11,organic,none,False
6202,1793,101,2026-05-17,referral,none,False
6203,514,257,2026-07-17,promo,none,False
6204,1773,129,2026-03-03,referral,none,False
6205,1962,265,2025-08-02,promo,none,False
6206,245,238,2025-05-06,organic,none,False
6207,1670,154,2026-04-02,promo,none,False
6208,585,179,2024-05-06,promo,none,False
6209,237,88,2026-07-20,referral,none,False
6210,572,101,2026-04-11,referral,none,False
6211,957,139,2026-04-12,organic,none,False
6212,1611,122,2026-06-08,promo,none,False
6213,564,153,2026-05-17,organic,none,False
6214,1,35,2025-11-01,organic,none,False
6215,19,16,2026-07-22,referral,none,False
6216,1871,221,2026-02-14,organic,none,False
6217,1634,185,2024-12-27,ads,none,False
6218,1407,149,2026-06-09,organic,none,False
6219,1522,240,2026-07-27,organic,none,False
6220,1100,114,2026-06-04,referral,none,False
6221,264,253,2025-08-22,promo,none,False
6222,1283,252,2026-04-30,organic,none,False
6223,918,1,2026-07-01,promo,none,False
6224,988,79,2026-04-28,organic,none,False
6225,1697,83,2025-12-25,referral,none,False
6226,146,178,2026-05-30,organic,none,False
6227,1959,46,2026-06-21,ads,none,False
6228,888,89,2026-02-18,ads,none,False
6229,1095,155,2025-07-27,referral,none,False
6230,947,192,2025-10-10,ads,none,False
6231,684,202,2026-07-02,referral,none,False
6232,1664,202,2026-05-22,ads,none,False
6233,582,103,2025-03-08,promo,none,False
6234,1867,147,2026-06-16,promo,none,False
6235,1994,209,2025-10-05,referral,none,False
6236,839,274,2025-12-04,promo,none,False
6237,393,266,2024-03-23,referral,none,False
6238,1228,139,2026-06-19,organic,none,False
6239,1003,29,2025-11-24,organic,none,False
6240,1831,239,2025-11-13,organic,none,False
6241,1581,299,2025-11-18,referral,none,False
6242,1062,266,2026-03-07,organic,none,False
6243,114,99,2026-06-26,organic,none,False
6244,1340,57,2026-04-13,referral,none,False
6245,1021,291,2026-02-08,ads,none,False
6246,1731,247,2025-05-13,ads,none,False
6247,514,203,2026-03-22,referral,none,False
6248,1175,76,2025-04-22,promo,none,False
6249,1816,1,2025-07-23,ads,none,False
6250,784,65,2026-07-01,ads,none,False
6251,427,161,2025-10-01,organic,none,False
6252,1082,231,2025-08-30,referral,none,False
6253,1327,242,2026-07-28,referral,none,False
6254,579,268,2026-06-10,referral,none,False
6255,1413,85,2024-07-06,organic,none,False
6256,218,244,2025-11-28,promo,none,False
6257,1323,83,2026-06-27,organic,none,False
6258,987,263,2026-01-16,ads,none,False
6259,1401,90,2026-05-03,ads,none,False
6260,160,270,2025-07-10,referral,none,False
6261,72,188,2026-06-01,promo,none,False
6262,1889,289,2026-01-30,promo,none,False
6263,334,5,2026-06-03,referral,none,False
6264,858,40,2026-01-25,ads,none,False
6265,1131,26,2025-03-03,organic,none,False
6266,1659,259,2026-03-02,referral,none,False
6267,298,192,2025-07-31,referral,none,False
6268,1367,263,2024-06-25,referral,none,False
6269,404,14,2025-12-05,promo,none,False
6270,1037,110,2025-10-18,ads,none,False
6271,1477,284,2024-10-16,organic,none,False
6272,650,237,2024-10-17,ads,none,False
6273,511,187,2026-01-26,promo,enrollment_before_registration,False
6274,340,237,2026-02-08,promo,none,False
6275,493,160,2025-11-16,ads,none,False
6276,1578,135,2025-08-20,organic,none,False
6277,1855,192,2026-01-07,promo,none,False
6278,1370,48,2026-07-23,referral,none,False
6279,671,117,2026-01-22,referral,none,False
6280,1821,170,2026-05-18,ads,none,False
6281,257,225,2026-06-21,referral,none,False
6282,257,14,2026-01-09,referral,none,False
6283,638,289,2026-02-06,ads,none,False
6284,453,127,2026-04-23,ads,none,False
6285,14,36,2025-05-10,ads,none,False
6286,952,136,2026-07-05,promo,none,False
6287,1353,236,2026-05-19,organic,none,False
6288,831,200,2026-01-27,referral,none,False
6289,354,72,2026-05-03,organic,none,False
6290,937,132,2025-07-23,ads,none,False
6291,1885,24,2025-12-09,organic,none,False
6292,1651,247,2026-05-10,organic,none,False
6293,48,29,2026-07-08,ads,none,False
6294,1866,85,2026-06-04,promo,none,False
6295,1702,72,2025-09-13,organic,none,False
6296,779,113,2026-04-20,ads,none,False
6297,1590,47,2025-06-01,organic,none,False
6298,517,300,2025-07-18,referral,none,False
6299,1194,115,2025-06-22,ads,none,False
6300,1465,182,2026-02-06,referral,none,False
6301,1685,84,2025-08-22,ads,none,False
6302,226,38,2026-06-24,promo,none,False
6303,952,75,2026-02-21,ads,none,False
6304,63,250,2025-11-16,organic,none,False
6305,713,203,2026-06-17,promo,none,False
6306,1048,149,2025-11-26,organic,none,False
6307,1556,133,2025-01-20,ads,none,False
6308,1217,255,2026-07-27,referral,none,False
6309,632,45,2026-05-23,referral,none,False
6310,1999,154,2026-03-20,promo,none,False
6311,1425,196,2024-06-05,organic,none,False
6312,1910,119,2026-03-27,promo,enrollment_before_registration,False
6313,54,28,2026-02-25,ads,none,False
6314,14,80,2026-07-30,referral,none,False
6315,962,286,2026-07-04,organic,none,False
6316,902,299,2026-05-15,referral,none,False
6317,1756,272,2024-12-09,referral,none,False
6318,98,100,2025-06-12,ads,none,False
6319,1817,240,2026-07-06,promo,none,False
6320,3,6,2026-03-29,ads,none,False
6321,929,84,2026-07-22,organic,none,False
6322,1089,158,2026-05-03,promo,none,False
