progress_id,enrollment_id,module_id,access_date,access_timestamp,status,time_spent_minutes,completion_date,completion_timestamp,has_access_time,time_spent_flag
34537,7733,965,2026-03-06,2026-03-06 22:15:02,completed,12.0,2026-03-06,2026-03-06 22:27:02,True,normal
34538,7733,966,2026-03-13,2026-03-13 22:00:24,completed,41.0,2026-03-13,2026-03-13 22:41:24,True,normal
34539,7733,967,2026-03-18,2026-03-18 19:28:29,completed,38.0,2026-03-18,2026-03-18 20:06:29,True,normal
34540,7733,968,2026-03-23,2026-03-23 16:44:05,completed,42.0,2026-03-23,2026-03-23 17:26:05,True,normal
34541,7733,969,2026-03-25,2026-03-25 22:37:19,completed,9.0,2026-03-25,2026-03-25 22:46:19,True,normal
34542,7734,1928,2025-01-16,2025-01-16 13:14:21,completed,15.0,2025-01-16,2025-01-16 13:29:21,True,normal
34543,7734,1929,2025-01-27,2025-01-27 20:53:24,completed,29.0,2025-01-27,2025-01-27 21:22:24,True,normal
34544,7734,1930,2025-02-17,2025-02-17 13:51:26,completed,23.0,2025-02-17,2025-02-17 14:14:26,True,normal
34545,7735,1434,2025-07-09,2025-07-09 09:37:29,in_progress,23.0,,,True,normal
34546,7736,2408,2025-09-22,2025-09-22 08:50:35,completed,35.0,2025-09-22,2025-09-22 09:25:35,True,normal
34547,7736,2409,2025-10-02,2025-10-02 21:01:53,completed,58.0,2025-10-02,2025-10-02 21:59:53,True,normal
34548,7736,2410,,,in_progress,11.0,,,False,normal
34549,7736,2411,2025-11-07,2025-11-07 21:24:25,completed,66.0,2025-11-07,2025-11-07 22:30:25,True,normal
34550,7736,2412,2025-11-20,2025-11-20 19:21:29,completed,33.0,2025-11-20,2025-11-20 19:54:29,True,normal
34551,7736,2413,2025-11-30,2025-11-30 10:32:19,in_progress,27.0,,,True,normal
34552,7736,2414,2025-12-12,2025-12-12 05:49:40,completed,16.0,2025-12-12,2025-12-12 06:05:40,True,normal
34553,7736,2415,2025-12-19,2025-12-19 15:52:58,in_progress,59.0,,,True,normal
34554,7737,900,2025-10-30,2025-10-30 09:30:48,completed,75.0,2025-10-30,2025-10-30 10:45:48,True,normal
34555,7737,901,2025-11-07,2025-11-07 12:22:00,completed,28.0,2025-11-07,2025-11-07 12:50:00,True,normal
34556,7737,902,2025-11-14,2025-11-14 20:47:26,completed,64.0,2025-11-14,2025-11-14 21:51:26,True,normal
34557,7737,903,2025-11-22,2025-11-22 10:32:53,completed,77.0,2025-11-22,2025-11-22 11:49:53,True,normal
34558,7737,904,2025-11-28,2025-11-28 22:56:16,completed,25.0,2025-11-28,2025-11-28 23:21:16,True,normal
34559,7737,905,2025-12-04,2025-12-04 21:44:44,completed,45.0,2025-12-04,2025-12-04 22:29:44,True,normal
34560,7737,906,2025-12-12,2025-12-12 22:21:02,completed,59.0,2025-12-12,2025-12-12 23:20:02,True,normal
34561,7737,907,,,completed,69.0,2025-12-16,2025-12-16 20:22:17,False,normal
34562,7737,908,2025-12-18,2025-12-18 07:26:41,completed,52.0,2025-12-18,2025-12-18 08:18:41,True,normal
34563,7737,909,2025-12-27,2025-12-27 14:29:27,completed,73.0,2025-12-27,2025-12-27 15:42:27,True,normal
34564,7737,910,2026-01-02,2026-01-02 23:27:59,completed,55.0,2026-01-02,2026-01-03 00:22:59,True,normal
34565,7739,2179,,,in_progress,34.0,,,False,normal
34566,7740,1515,2026-07-19,2026-07-19 20:31:10,completed,80.0,2026-07-19,2026-07-19 21:51:10,True,normal
34567,7740,1516,2026-07-20,2026-07-20 20:17:34,completed,38.0,2026-07-20,2026-07-20 20:55:34,True,normal
34568,7740,1517,2026-07-26,2026-07-26 15:21:27,completed,49.0,2026-07-26,2026-07-26 16:10:27,True,normal
34569,7740,1518,2026-08-03,2026-08-03 20:02:51,completed,11.0,2026-08-03,2026-08-03 20:13:51,True,normal
34570,7740,1519,2026-08-03,2026-08-03 20:49:16,completed,43.0,2026-08-03,2026-08-03 21:32:16,True,normal
34571,7741,2425,2025-10-02,2025-10-02 20:38:19,completed,12.0,2025-10-02,2025-10-02 20:50:19,True,normal
34572,7741,2426,2025-10-07,2025-10-07 10:19:30,completed,26.0,2025-10-07,2025-10-07 10:45:30,True,normal
34573,7741,2427,2025-10-08,2025-10-08 20:17:41,in_progress,7.0,,,True,normal
34574,7742,1087,2026-04-22,2026-04-22 16:01:37,completed,64.0,2026-04-22,2026-04-22 17:05:37,True,normal
34575,7742,1088,2026-04-23,2026-04-23 02:22:53,completed,61.0,2026-04-23,2026-04-23 03:23:53,True,normal
34576,7742,1089,2026-05-03,2026-05-03 21:29:51,completed,31.0,2026-05-03,2026-05-03 22:00:51,True,normal
34577,7742,1090,2026-05-04,2026-05-04 21:03:31,completed,9.0,2026-05-04,2026-05-04 21:12:31,True,normal
34578,7742,1091,2026-05-10,2026-05-10 09:27:18,completed,33.0,2026-05-10,2026-05-10 10:00:18,True,normal
34579,7742,1092,2026-05-10,2026-05-10 22:01:46,completed,34.0,2026-05-10,2026-05-10 22:35:46,True,normal
34580,7743,1920,2024-11-02,2024-11-02 11:18:38,completed,25.0,2024-11-02,2024-11-02 11:43:38,True,normal
34581,7743,1921,2024-11-12,2024-11-12 20:24:14,completed,51.0,2024-11-12,2024-11-12 21:15:14,True,normal
34582,7743,1922,2024-11-17,2024-11-17 09:51:24,completed,29.0,2024-11-17,2024-11-17 10:20:24,True,normal
34583,7743,1923,2024-11-20,2024-11-20 18:15:02,completed,23.0,2024-11-20,2024-11-20 18:38:02,True,normal
34584,7743,1924,2024-11-28,2024-11-28 22:02:41,completed,28.0,2024-11-28,2024-11-28 22:30:41,True,normal
34585,7743,1925,2024-12-01,2024-12-01 12:19:16,completed,15.0,2024-12-01,2024-12-01 12:34:16,True,normal
34586,7743,1926,2024-12-09,2024-12-09 20:21:51,completed,56.0,2024-12-09,2024-12-09 21:17:51,True,normal
34587,7743,1927,2024-12-09,2024-12-09 05:08:19,completed,12.0,2024-12-09,2024-12-09 05:20:19,True,normal
34588,7745,1561,2026-05-07,2026-05-07 04:31:57,completed,20.0,2026-05-07,2026-05-07 04:51:57,True,normal
34589,7745,1562,2026-05-16,2026-05-16 12:50:54,completed,51.0,2026-05-16,2026-05-16 13:41:54,True,normal
34590,7745,1563,2026-05-16,2026-05-16 10:24:01,completed,36.0,2026-05-16,2026-05-16 11:00:01,True,normal
34591,7745,1564,2026-05-18,2026-05-18 04:20:56,completed,87.0,2026-05-18,2026-05-18 05:47:56,True,normal
34592,7745,1565,2026-05-25,2026-05-25 12:42:19,completed,29.0,2026-05-25,2026-05-25 13:11:19,True,normal
34593,7745,1566,2026-05-29,2026-05-29 20:56:04,completed,41.0,2026-05-29,2026-05-29 21:37:04,True,normal
34594,7746,754,2026-07-13,2026-07-13 06:10:16,completed,12.0,2026-07-13,2026-07-13 06:22:16,True,normal
34595,7746,755,2026-07-16,2026-07-16 08:18:39,completed,38.0,2026-07-16,2026-07-16 08:56:39,True,normal
34596,7748,308,2025-08-29,2025-08-29 19:13:32,completed,79.0,2025-08-29,2025-08-29 20:32:32,True,normal
34597,7748,309,2025-08-30,2025-08-30 16:29:34,completed,42.0,2025-08-30,2025-08-30 17:11:34,True,normal
34598,7748,310,2025-08-31,2025-08-31 14:12:52,completed,48.0,2025-08-31,2025-08-31 15:00:52,True,normal
34599,7749,363,2025-01-03,2025-01-03 13:10:15,completed,15.0,2025-01-03,2025-01-03 13:25:15,True,normal
34600,7749,364,2025-01-04,2025-01-04 11:45:48,completed,10.0,2025-01-04,2025-01-04 11:55:48,True,normal
34601,7749,365,2025-01-11,2025-01-11 16:16:42,completed,50.0,2025-01-11,2025-01-11 17:06:42,True,normal
34602,7749,366,2025-01-19,2025-01-19 20:56:54,completed,38.0,2025-01-19,2025-01-19 21:34:54,True,normal
34603,7749,367,2025-01-29,2025-01-29 21:29:52,completed,48.0,2025-01-29,2025-01-29 22:17:52,True,normal
34604,7749,368,2025-02-05,2025-02-05 19:53:54,completed,84.0,2025-02-05,2025-02-05 21:17:54,True,normal
34605,7749,369,2025-02-14,2025-02-14 22:52:21,completed,36.0,2025-02-14,2025-02-14 23:28:21,True,normal
34606,7749,370,2025-02-14,2025-02-14 20:49:42,completed,8.0,2025-02-14,2025-02-14 20:57:42,True,normal
34607,7749,371,2025-02-15,2025-02-15 14:40:39,completed,19.0,2025-02-15,2025-02-15 14:59:39,True,normal
34608,7749,372,2025-02-18,2025-02-18 12:05:41,completed,63.0,2025-02-18,2025-02-18 13:08:41,True,normal
34609,7749,373,2025-02-19,2025-02-19 21:02:23,completed,50.0,2025-02-19,2025-02-19 21:52:23,True,normal
34610,7750,122,2025-12-15,2025-12-15 23:16:20,completed,65.0,2025-12-15,2025-12-16 00:21:20,True,normal
34611,7750,123,2025-12-20,2025-12-20 14:24:48,completed,51.0,2025-12-20,2025-12-20 15:15:48,True,normal
34612,7750,124,2025-12-24,2025-12-24 21:17:50,completed,22.0,2025-12-24,2025-12-24 21:39:50,True,normal
34613,7750,125,2026-01-02,2026-01-02 21:58:52,completed,32.0,2026-01-02,2026-01-02 22:30:52,True,normal
34614,7750,126,2026-01-06,2026-01-06 19:34:03,completed,26.0,2026-01-06,2026-01-06 20:00:03,True,normal
34615,7750,127,2026-01-09,2026-01-09 20:04:17,completed,17.0,2026-01-09,2026-01-09 20:21:17,True,normal
34616,7750,128,2026-01-15,2026-01-15 12:10:25,completed,30.0,2026-01-15,2026-01-15 12:40:25,True,normal
34617,7751,443,2026-02-12,2026-02-12 22:51:57,completed,24.0,2026-02-12,2026-02-12 23:15:57,True,normal
34618,7751,444,2026-02-17,2026-02-17 16:56:26,completed,29.0,2026-02-17,2026-02-17 17:25:26,True,normal
34619,7751,445,2026-02-20,2026-02-20 21:51:31,completed,42.0,2026-02-20,2026-02-20 22:33:31,True,normal
34620,7751,446,2026-02-22,2026-02-22 10:55:56,in_progress,48.0,,,True,normal
34621,7752,727,2026-05-29,2026-05-29 21:28:51,completed,44.0,2026-05-29,2026-05-29 22:12:51,True,normal
34622,7752,728,2026-06-04,2026-06-04 19:33:02,completed,8.0,2026-06-04,2026-06-04 19:41:02,True,normal
34623,7752,729,2026-06-09,2026-06-09 12:02:03,completed,77.0,2026-06-09,2026-06-09 13:19:03,True,normal
34624,7752,730,2026-06-09,2026-06-09 19:11:33,completed,58.0,2026-06-09,2026-06-09 20:09:33,True,normal
34625,7752,731,2026-06-09,2026-06-09 07:19:27,completed,43.0,2026-06-09,2026-06-09 08:02:27,True,normal
34626,7752,732,2026-06-18,2026-06-18 21:31:13,completed,20.0,2026-06-18,2026-06-18 21:51:13,True,normal
34627,7752,733,2026-06-25,2026-06-25 19:22:36,completed,39.0,2026-06-25,2026-06-25 20:01:36,True,normal
34628,7752,734,2026-06-28,2026-06-28 11:18:35,completed,14.0,2026-06-28,2026-06-28 11:32:35,True,normal
34629,7752,735,2026-06-30,2026-06-30 22:27:39,completed,28.0,2026-06-30,2026-06-30 22:55:39,True,normal
34630,7752,736,2026-07-02,2026-07-02 07:03:44,completed,41.0,2026-07-02,2026-07-02 07:44:44,True,normal
34631,7753,861,2025-09-11,2025-09-11 21:02:29,completed,38.0,2025-09-11,2025-09-11 21:40:29,True,normal
34632,7753,862,2025-09-17,2025-09-17 23:43:13,completed,72.0,2025-09-17,2025-09-18 00:55:13,True,normal
34633,7753,863,2025-09-19,2025-09-19 22:03:47,completed,23.0,2025-09-19,2025-09-19 22:26:47,True,normal
34634,7753,864,2025-09-20,2025-09-20 12:50:24,completed,53.0,2025-09-20,2025-09-20 13:43:24,True,normal
34635,7753,865,2025-09-27,2025-09-27 15:43:47,completed,15.0,2025-09-27,2025-09-27 15:58:47,True,normal
34636,7754,2267,2026-07-30,2026-07-30 23:12:44,completed,40.0,2026-07-30,2026-07-30 23:52:44,True,normal
34637,7754,2268,2026-08-06,2026-08-06 20:23:03,completed,13.0,2026-08-06,2026-08-06 20:36:03,True,normal
34638,7754,2269,2026-08-13,2026-08-13 22:02:56,completed,10.0,2026-08-13,2026-08-13 22:12:56,True,normal
34639,7754,2270,2026-08-14,2026-08-14 21:42:37,completed,36.0,2026-08-14,2026-08-14 22:18:37,True,normal
34640,7754,2271,2026-08-19,2026-08-19 20:46:21,completed,39.0,2026-08-19,2026-08-19 21:25:21,True,normal
34641,7754,2272,2026-08-29,2026-08-29 03:12:06,completed,45.0,2026-08-29,2026-08-29 03:57:06,True,normal
34642,7754,2273,2026-08-29,2026-08-29 19:38:28,completed,67.0,2026-08-29,2026-08-29 20:45:28,True,normal
34643,7754,2274,2026-09-01,2026-09-01 20:49:24,completed,43.0,2026-09-01,2026-09-01 21:32:24,True,normal
34644,7756,1960,2025-09-05,2025-09-05 20:31:52,completed,60.0,2025-09-05,2025-09-05 21:31:52,True,normal
34645,7756,1961,2025-09-10,2025-09-10 19:09:17,completed,31.0,2025-09-10,2025-09-10 19:40:17,True,normal
34646,7756,1962,2025-09-20,2025-09-20 04:37:14,completed,35.0,2025-09-20,2025-09-20 05:12:14,True,normal
34647,7756,1963,2025-09-21,2025-09-21 11:44:48,completed,12.0,2025-09-21,2025-09-21 11:56:48,True,normal
34648,7756,1964,2025-09-26,2025-09-26 20:14:56,completed,36.0,2025-09-26,2025-09-26 20:50:56,True,normal
34649,7756,1965,2025-10-02,2025-10-02 19:35:20,completed,93.0,2025-10-02,2025-10-02 21:08:20,True,normal
34650,7756,1966,2025-10-04,2025-10-04 07:00:01,completed,15.0,2025-10-04,2025-10-04 07:15:01,True,normal
34651,7757,2142,2026-05-27,2026-05-27 14:28:07,completed,17.0,2026-05-27,2026-05-27 14:45:07,True,normal
34652,7757,2143,2026-05-29,2026-05-29 22:41:34,completed,76.0,2026-05-29,2026-05-29 23:57:34,True,normal
34653,7757,2144,2026-06-01,2026-06-01 19:45:53,completed,40.0,2026-06-01,2026-06-01 20:25:53,True,normal
34654,7757,2145,2026-06-07,2026-06-07 12:02:29,completed,21.0,2026-06-07,2026-06-07 12:23:29,True,normal
34655,7757,2146,,,in_progress,37.0,,,False,normal
34656,7758,2352,2026-07-23,2026-07-23 05:28:44,completed,26.0,2026-07-23,2026-07-23 05:54:44,True,normal
34657,7758,2353,2026-07-23,2026-07-23 13:10:49,completed,52.0,2026-07-23,2026-07-23 14:02:49,True,normal
34658,7758,2354,2026-07-24,2026-07-24 14:24:15,completed,18.0,2026-07-24,2026-07-24 14:42:15,True,normal
34659,7758,2355,2026-07-26,2026-07-26 14:43:30,completed,34.0,2026-07-26,2026-07-26 15:17:30,True,normal
34660,7758,2356,2026-08-01,2026-08-01 20:54:02,completed,92.0,2026-08-01,2026-08-01 22:26:02,True,normal
34661,7758,2357,2026-08-09,2026-08-09 15:58:13,in_progress,21.0,,,True,normal
34662,7759,1230,2024-08-30,2024-08-30 21:43:33,completed,17.0,2024-08-30,2024-08-30 22:00:33,True,normal
34663,7759,1231,,,completed,58.0,2024-09-08,2024-09-08 22:26:48,False,normal
34664,7759,1232,2024-09-15,2024-09-15 08:10:32,completed,32.0,2024-09-15,2024-09-15 08:42:32,True,normal
34665,7759,1233,2024-09-24,2024-09-24 21:21:23,completed,10.0,2024-09-24,2024-09-24 21:31:23,True,normal
34666,7759,1234,2024-09-28,2024-09-28 20:19:26,completed,27.0,2024-09-28,2024-09-28 20:46:26,True,normal
34667,7759,1235,2024-09-28,2024-09-28 22:09:42,completed,49.0,2024-09-28,2024-09-28 22:58:42,True,normal
34668,7759,1236,2024-10-01,2024-10-01 22:55:10,in_progress,23.0,,,True,normal
34669,7760,1305,2025-05-09,2025-05-09 17:04:52,completed,36.0,2025-05-09,2025-05-09 17:40:52,True,normal
34670,7760,1306,2025-05-16,2025-05-16 12:14:18,completed,46.0,2025-05-16,2025-05-16 13:00:18,True,normal
34671,7760,1307,2025-05-19,2025-05-19 19:38:08,completed,19.0,2025-05-19,2025-05-19 19:57:08,True,normal
34672,7760,1308,2025-05-26,2025-05-26 13:13:12,completed,56.0,2025-05-26,2025-05-26 14:09:12,True,normal
34673,7760,1309,2025-06-01,2025-06-01 20:05:53,completed,19.0,2025-06-01,2025-06-01 20:24:53,True,normal
34674,7760,1310,2025-06-08,2025-06-08 11:45:08,completed,30.0,2025-06-08,2025-06-08 12:15:08,True,normal
34675,7760,1311,2025-06-14,2025-06-14 14:49:14,completed,66.0,2025-06-14,2025-06-14 15:55:14,True,normal
34676,7760,1312,2025-06-14,2025-06-14 16:09:54,completed,56.0,2025-06-14,2025-06-14 17:05:54,True,normal
34677,7760,1313,2025-06-19,2025-06-19 20:40:19,completed,19.0,2025-06-19,2025-06-19 20:59:19,True,normal
34678,7760,1314,2025-06-29,2025-06-29 18:58:03,completed,36.0,2025-06-29,2025-06-29 19:34:03,True,normal
34679,7761,1050,2026-02-02,2026-02-02 14:27:01,completed,30.0,2026-02-02,2026-02-02 14:57:01,True,normal
34680,7761,1051,2026-02-06,2026-02-06 19:20:28,completed,73.0,2026-02-06,2026-02-06 20:33:28,True,normal
34681,7761,1052,2026-02-10,2026-02-10 21:01:08,completed,31.0,2026-02-10,2026-02-10 21:32:08,True,normal
34682,7761,1053,2026-02-15,2026-02-15 04:52:45,completed,98.0,2026-02-15,2026-02-15 06:30:45,True,normal
34683,7761,1054,2026-02-15,2026-02-15 15:45:39,completed,26.0,2026-02-15,2026-02-15 16:11:39,True,normal
34684,7761,1055,2026-02-17,2026-02-17 00:34:00,completed,41.0,2026-02-17,2026-02-17 01:15:00,True,normal
34685,7761,1056,2026-02-23,2026-02-23 20:47:29,completed,56.0,2026-02-23,2026-02-23 21:43:29,True,normal
34686,7761,1057,2026-02-23,2026-02-23 19:31:33,completed,15.0,2026-02-23,2026-02-23 19:46:33,True,normal
34687,7761,1058,2026-02-23,2026-02-23 21:15:43,completed,12.0,2026-02-23,2026-02-23 21:27:43,True,normal
34688,7761,1059,2026-03-03,2026-03-03 22:05:03,completed,18.0,2026-03-03,2026-03-03 22:23:03,True,normal
34689,7761,1060,2026-03-11,2026-03-11 19:11:46,completed,27.0,2026-03-11,2026-03-11 19:38:46,True,normal
34690,7762,765,2026-07-16,2026-07-16 05:49:14,completed,15.0,2026-07-16,2026-07-16 06:04:14,True,normal
34691,7762,766,2026-07-20,2026-07-20 20:11:59,completed,39.0,2026-07-20,2026-07-20 20:50:59,True,normal
34692,7762,767,2026-07-27,2026-07-27 21:26:00,completed,31.0,2026-07-27,2026-07-27 21:57:00,True,normal
34693,7762,768,2026-07-27,2026-07-27 15:19:17,completed,35.0,2026-07-27,2026-07-27 15:54:17,True,normal
34694,7762,769,2026-07-27,2026-07-27 12:32:06,completed,47.0,2026-07-27,2026-07-27 13:19:06,True,normal
34695,7763,2257,2026-03-20,2026-03-20 08:41:33,in_progress,34.0,,,True,normal
34696,7763,2258,2026-03-28,2026-03-28 09:35:09,completed,19.0,2026-03-28,2026-03-28 09:54:09,True,normal
34697,7763,2259,2026-04-21,2026-04-21 19:14:08,completed,21.0,2026-04-21,2026-04-21 19:35:08,True,normal
34698,7763,2260,2026-05-01,2026-05-01 21:16:17,completed,9.0,2026-05-01,2026-05-01 21:25:17,True,normal
34699,7763,2261,2026-05-04,2026-05-04 19:02:42,completed,19.0,2026-05-04,2026-05-04 19:21:42,True,normal
34700,7763,2262,2026-05-10,2026-05-10 07:50:53,completed,23.0,2026-05-10,2026-05-10 08:13:53,True,normal
34701,7763,2263,2026-05-15,2026-05-15 22:58:28,completed,61.0,2026-05-15,2026-05-15 23:59:28,True,normal
34702,7763,2264,2026-05-25,2026-05-25 21:24:09,completed,56.0,2026-05-25,2026-05-25 22:20:09,True,normal
34703,7764,861,2026-06-06,2026-06-06 18:20:10,completed,58.0,2026-06-06,2026-06-06 19:18:10,True,normal
34704,7764,862,2026-06-11,2026-06-11 19:18:23,completed,82.0,2026-06-11,2026-06-11 20:40:23,True,normal
34705,7765,795,2025-10-10,2025-10-10 20:11:15,completed,26.0,2025-10-10,2025-10-10 20:37:15,True,normal
34706,7766,1415,2025-12-14,2025-12-14 16:24:12,completed,14.0,2025-12-14,2025-12-14 16:38:12,True,normal
34707,7766,1416,2026-01-04,2026-01-04 11:09:33,completed,23.0,2026-01-04,2026-01-04 11:32:33,True,normal
34708,7766,1417,2026-01-11,2026-01-11 05:16:38,completed,42.0,2026-01-11,2026-01-11 05:58:38,True,normal
34709,7766,1418,2026-02-05,2026-02-05 06:06:43,completed,23.0,2026-02-05,2026-02-05 06:29:43,True,normal
34710,7766,1419,2026-02-23,2026-02-23 08:18:59,completed,81.0,2026-02-23,2026-02-23 09:39:59,True,normal
34711,7768,1635,2026-03-08,2026-03-08 09:35:22,completed,63.0,2026-03-08,2026-03-08 10:38:22,True,normal
34712,7768,1636,2026-03-13,2026-03-13 09:01:31,completed,13.0,2026-03-13,2026-03-13 09:14:31,True,normal
34713,7768,1637,2026-03-22,2026-03-22 20:55:03,completed,20.0,2026-03-22,2026-03-22 21:15:03,True,normal
34714,7768,1638,,,completed,42.0,2026-03-25,2026-03-25 20:31:14,False,normal
34715,7768,1639,2026-04-03,2026-04-03 08:38:54,completed,46.0,2026-04-03,2026-04-03 09:24:54,True,normal
34716,7768,1640,2026-04-11,2026-04-11 15:38:27,completed,28.0,2026-04-11,2026-04-11 16:06:27,True,normal
34717,7768,1641,2026-04-13,2026-04-13 19:55:04,completed,73.0,2026-04-13,2026-04-13 21:08:04,True,normal
34718,7768,1642,2026-04-14,2026-04-14 21:36:17,completed,14.0,2026-04-14,2026-04-14 21:50:17,True,normal
34719,7768,1643,2026-04-22,2026-04-22 13:37:32,completed,22.0,2026-04-22,2026-04-22 13:59:32,True,normal
34720,7768,1644,2026-04-24,2026-04-24 21:54:20,completed,26.0,2026-04-24,2026-04-24 22:20:20,True,normal
34721,7769,1103,2026-01-27,2026-01-27 22:08:56,completed,44.0,2026-01-27,2026-01-27 22:52:56,True,normal
34722,7769,1104,2026-02-03,2026-02-03 21:58:28,completed,11.0,2026-02-03,2026-02-03 22:09:28,True,normal
34723,7769,1105,2026-02-07,2026-02-07 11:23:34,completed,31.0,2026-02-07,2026-02-07 11:54:34,True,normal
34724,7769,1106,2026-02-11,2026-02-11 19:41:46,completed,30.0,2026-02-11,2026-02-11 20:11:46,True,normal
34725,7769,1107,2026-02-21,2026-02-21 21:05:06,completed,49.0,2026-02-21,2026-02-21 21:54:06,True,normal
34726,7769,1108,,,completed,21.0,2026-03-01,2026-03-01 14:50:27,False,normal
34727,7769,1109,2026-03-07,2026-03-07 23:27:57,completed,18.0,2026-03-07,2026-03-07 23:45:57,True,normal
34728,7770,1771,2026-03-21,2026-03-21 20:32:40,completed,33.0,2026-03-21,2026-03-21 21:05:40,True,normal
34729,7770,1772,2026-03-31,2026-03-31 08:13:34,completed,13.0,2026-03-31,2026-03-31 08:26:34,True,normal
34730,7770,1773,2026-04-03,2026-04-03 09:27:09,completed,33.0,2026-04-03,2026-04-03 10:00:09,True,normal
34731,7770,1774,2026-04-11,2026-04-11 07:24:04,completed,33.0,2026-04-11,2026-04-11 07:57:04,True,normal
34732,7770,1775,2026-04-17,2026-04-17 19:55:48,completed,33.0,2026-04-17,2026-04-17 20:28:48,True,normal
34733,7771,1325,2025-11-21,2025-11-21 19:48:16,completed,52.0,2025-11-21,2025-11-21 20:40:16,True,normal
34734,7771,1326,2025-11-23,2025-11-23 14:22:26,in_progress,47.0,,,True,normal
34735,7773,1077,2025-06-01,2025-06-01 14:27:49,completed,81.0,2025-06-01,2025-06-01 15:48:49,True,normal
34736,7773,1078,2025-06-08,2025-06-08 08:52:12,completed,34.0,2025-06-08,2025-06-08 09:26:12,True,normal
34737,7773,1079,2025-06-11,2025-06-11 20:54:01,completed,45.0,2025-06-11,2025-06-11 21:39:01,True,normal
34738,7773,1080,2025-06-13,2025-06-13 21:28:26,completed,73.0,2025-06-13,2025-06-13 22:41:26,True,normal
34739,7773,1081,2025-06-19,2025-06-19 17:44:26,completed,25.0,2025-06-19,2025-06-19 18:09:26,True,normal
34740,7774,709,2026-05-29,2026-05-29 19:23:52,completed,59.0,2026-05-29,2026-05-29 20:22:52,True,normal
34741,7774,710,2026-06-07,2026-06-07 14:38:45,completed,13.0,2026-06-07,2026-06-07 14:51:45,True,normal
34742,7774,711,2026-07-01,2026-07-01 21:36:21,completed,63.0,2026-07-01,2026-07-01 22:39:21,True,normal
34743,7774,712,2026-07-04,2026-07-04 20:57:45,completed,17.0,2026-07-04,2026-07-04 21:14:45,True,normal
34744,7774,713,2026-07-23,2026-07-23 21:35:31,completed,34.0,2026-07-23,2026-07-23 22:09:31,True,normal
34745,7774,714,2026-08-03,2026-08-03 13:19:38,completed,25.0,2026-08-03,2026-08-03 13:44:38,True,normal
34746,7774,715,2026-08-24,2026-08-24 13:44:25,completed,6.0,2026-08-24,2026-08-24 13:50:25,True,normal
34747,7775,1154,2026-01-05,2026-01-05 19:46:15,completed,44.0,2026-01-05,2026-01-05 20:30:15,True,normal
34748,7775,1155,2026-01-06,2026-01-06 10:23:41,completed,43.0,2026-01-06,2026-01-06 11:06:41,True,normal
34749,7775,1156,2026-01-15,2026-01-15 06:10:52,in_progress,78.0,,,True,normal
34750,7776,280,2026-04-02,2026-04-02 19:00:26,completed,48.0,2026-04-02,2026-04-02 19:48:26,True,normal
34751,7776,281,2026-04-04,2026-04-04 20:36:48,completed,24.0,2026-04-04,2026-04-04 21:00:48,True,normal
34752,7776,282,2026-04-12,2026-04-12 15:11:02,completed,62.0,2026-04-12,2026-04-12 16:13:02,True,normal
34753,7776,283,2026-04-15,2026-04-15 20:18:45,completed,14.0,2026-04-15,2026-04-15 20:32:45,True,normal
34754,7776,284,2026-04-22,2026-04-22 15:22:10,completed,47.0,2026-04-22,2026-04-22 16:09:10,True,normal
34755,7776,285,2026-05-02,2026-05-02 16:28:47,completed,15.0,2026-05-02,2026-05-02 16:43:47,True,normal
34756,7776,286,2026-05-11,2026-05-11 15:51:17,completed,22.0,2026-05-11,2026-05-11 16:13:17,True,normal
34757,7776,287,2026-05-11,2026-05-11 21:07:57,completed,47.0,2026-05-11,2026-05-11 21:54:57,True,normal
34758,7777,941,2026-02-15,2026-02-15 16:24:46,completed,13.0,2026-02-15,2026-02-15 16:37:46,True,normal
34759,7777,942,2026-02-15,2026-02-15 07:38:41,completed,53.0,2026-02-15,2026-02-15 08:31:41,True,normal
34760,7777,943,2026-02-15,2026-02-15 10:49:18,completed,28.0,2026-02-15,2026-02-15 11:17:18,True,normal
34761,7777,944,2026-02-19,2026-02-19 08:47:37,completed,37.0,2026-02-19,2026-02-19 09:24:37,True,normal
34762,7777,945,2026-02-23,2026-02-23 23:19:37,completed,13.0,2026-02-23,2026-02-23 23:32:37,True,normal
34763,7777,946,2026-02-25,2026-02-25 07:17:01,completed,67.0,2026-02-25,2026-02-25 08:24:01,True,normal
34764,7778,514,2025-05-31,2025-05-31 15:42:27,completed,11.0,2025-05-31,2025-05-31 15:53:27,True,normal
34765,7778,515,2025-06-03,2025-06-03 06:58:19,completed,68.0,2025-06-03,2025-06-03 08:06:19,True,normal
34766,7778,516,2025-06-05,2025-06-05 19:42:46,completed,31.0,2025-06-05,2025-06-05 20:13:46,True,normal
34767,7778,517,2025-06-07,2025-06-07 18:56:39,completed,29.0,2025-06-07,2025-06-07 19:25:39,True,normal
34768,7778,518,2025-06-13,2025-06-13 09:32:38,completed,58.0,2025-06-13,2025-06-13 10:30:38,True,normal
34769,7778,519,2025-06-22,2025-06-22 14:06:05,completed,51.0,2025-06-22,2025-06-22 14:57:05,True,normal
34770,7778,520,2025-06-28,2025-06-28 14:25:15,completed,37.0,2025-06-28,2025-06-28 15:02:15,True,normal
34771,7778,521,2025-07-05,2025-07-05 23:57:06,completed,19.0,2025-07-05,2025-07-06 00:16:06,True,normal
